Discovery:53000 2022-06-29 00:32:21,191 INFO [main][SpringApplication.java:675] - No active profile set, falling back to default profiles: default
Discovery:53000 2022-06-29 00:32:23,917 WARN [main][EndpointId.java:135] - Endpoint ID 'service-registry' contains invalid characters, please migrate to a valid format.
Discovery:53000 2022-06-29 00:32:24,891 INFO [main][GenericScope.java:294] - BeanFactory id=33c68227-122c-36dd-8028-a36de4f592a4
Discovery:53000 2022-06-29 00:32:35,129 INFO [main][DiscoveryJerseyProvider.java:81] - Using XML decoding codec XStreamXml
Discovery:53000 2022-06-29 00:32:36,268 WARN [main][URLConfigurationSource.java:121] - No URLs will be polled as dynamic configuration sources.
Discovery:53000 2022-06-29 00:32:36,269 INFO [main][URLConfigurationSource.java:122] - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
Discovery:53000 2022-06-29 00:32:37,299 INFO [main][ExecutorConfigurationSupport.java:171] - Initializing ExecutorService 'applicationTaskExecutor'
Discovery:53000 2022-06-29 00:32:43,337 INFO [main][InstanceInfoFactory.java:71] - Setting initial instance status as: STARTING
Discovery:53000 2022-06-29 00:32:43,491 INFO [main][DiscoveryClient.java:349] - Initializing Eureka in region us-east-1
Discovery:53000 2022-06-29 00:32:43,492 INFO [main][DiscoveryClient.java:352] - Client configured to neither register nor query for data.
Discovery:53000 2022-06-29 00:32:43,565 INFO [main][DiscoveryClient.java:365] - Discovery Client initialized at timestamp 1656433963510 with initial instances count: 0
Discovery:53000 2022-06-29 00:32:43,737 INFO [main][DefaultEurekaServerContext.java:63] - Initializing ...
Discovery:53000 2022-06-29 00:32:43,745 INFO [main][PeerEurekaNodes.java:188] - Adding new peer nodes [http://localhost:53000/eureka/]
Discovery:53000 2022-06-29 00:32:46,725 INFO [main][DiscoveryJerseyProvider.java:70] - Using JSON encoding codec LegacyJacksonJson
Discovery:53000 2022-06-29 00:32:46,726 INFO [main][DiscoveryJerseyProvider.java:71] - Using JSON decoding codec LegacyJacksonJson
Discovery:53000 2022-06-29 00:32:46,727 INFO [main][DiscoveryJerseyProvider.java:80] - Using XML encoding codec XStreamXml
Discovery:53000 2022-06-29 00:32:46,728 INFO [main][DiscoveryJerseyProvider.java:81] - Using XML decoding codec XStreamXml
Discovery:53000 2022-06-29 00:32:47,152 INFO [main][PeerEurekaNodes.java:110] - Replica node URL:  http://localhost:53000/eureka/
Discovery:53000 2022-06-29 00:32:47,176 INFO [main][AbstractInstanceRegistry.java:151] - Finished initializing remote region registries. All known remote regions: []
Discovery:53000 2022-06-29 00:32:47,178 INFO [main][DefaultEurekaServerContext.java:70] - Initialized
Discovery:53000 2022-06-29 00:32:47,204 INFO [main][EndpointLinksResolver.java:59] - Exposing 2 endpoint(s) beneath base path '/actuator'
Discovery:53000 2022-06-29 00:32:47,564 INFO [main][EurekaServiceRegistry.java:42] - Registering application HNRADIO-DISCOVERY with eureka with status UP
Discovery:53000 2022-06-29 00:32:47,572 INFO [Thread-67][EurekaServerBootstrap.java:109] - Setting the eureka configuration..
Discovery:53000 2022-06-29 00:32:47,575 INFO [Thread-67][EurekaServerBootstrap.java:114] - Eureka data center value eureka.datacenter is not set, defaulting to default
Discovery:53000 2022-06-29 00:32:47,577 INFO [Thread-67][EurekaServerBootstrap.java:128] - Eureka environment value eureka.environment is not set, defaulting to test
Discovery:53000 2022-06-29 00:32:47,612 INFO [main][DirectJDKLog.java:173] - Starting ProtocolHandler ["http-nio-53000"]
Discovery:53000 2022-06-29 00:32:47,614 INFO [Thread-67][EurekaServerBootstrap.java:184] - isAws returned false
Discovery:53000 2022-06-29 00:32:47,616 INFO [Thread-67][EurekaServerBootstrap.java:152] - Initialized server context
Discovery:53000 2022-06-29 00:32:47,616 INFO [Thread-67][PeerAwareInstanceRegistryImpl.java:241] - Got 1 instances from neighboring DS node
Discovery:53000 2022-06-29 00:32:47,617 INFO [Thread-67][PeerAwareInstanceRegistryImpl.java:242] - Renew threshold is: 1
Discovery:53000 2022-06-29 00:32:47,617 INFO [Thread-67][PeerAwareInstanceRegistryImpl.java:253] - Changing status to UP
Discovery:53000 2022-06-29 00:32:47,640 INFO [Thread-67][EurekaServerInitializerConfiguration.java:72] - Started Eureka Server
Discovery:53000 2022-06-29 00:32:47,755 INFO [main][TomcatWebServer.java:204] - Tomcat started on port(s): 53000 (http) with context path ''
Discovery:53000 2022-06-29 00:32:47,760 INFO [main][EurekaAutoServiceRegistration.java:141] - Updating port to 53000
Discovery:53000 2022-06-29 00:32:47,795 INFO [main][StartupInfoLogger.java:59] - Started DiscoveryServer in 35.753 seconds (JVM running for 39.851)
Discovery:53000 2022-06-29 00:32:50,988 INFO [RMI TCP Connection(6)-192.168.80.1][DirectJDKLog.java:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
Discovery:53000 2022-06-29 00:32:50,989 INFO [RMI TCP Connection(6)-192.168.80.1][FrameworkServlet.java:524] - Initializing Servlet 'dispatcherServlet'
Discovery:53000 2022-06-29 00:32:51,011 INFO [RMI TCP Connection(6)-192.168.80.1][FrameworkServlet.java:546] - Completed initialization in 21 ms
Discovery:53000 2022-06-29 00:32:57,640 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 0ms
Discovery:53000 2022-06-29 00:33:07,652 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-06-29 00:33:10,901 INFO [http-nio-53000-exec-2][AbstractInstanceRegistry.java:266] - Registered instance GATEWAY-SERVER/gateway-server:127.0.0.1:53010 with status UP (replication=false)
Discovery:53000 2022-06-29 00:33:11,739 INFO [http-nio-53000-exec-5][AbstractInstanceRegistry.java:266] - Registered instance GATEWAY-SERVER/gateway-server:127.0.0.1:53010 with status UP (replication=true)
Discovery:53000 2022-06-29 00:33:17,661 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-06-29 00:33:27,669 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-06-29 00:33:30,738 INFO [http-nio-53000-exec-9][AbstractInstanceRegistry.java:266] - Registered instance ACCOUNT-SERVICE/account-service:127.0.0.1:53030 with status UP (replication=false)
Discovery:53000 2022-06-29 00:33:31,264 INFO [http-nio-53000-exec-10][AbstractInstanceRegistry.java:266] - Registered instance ACCOUNT-SERVICE/account-service:127.0.0.1:53030 with status UP (replication=true)
Discovery:53000 2022-06-29 00:33:37,433 INFO [http-nio-53000-exec-4][AbstractInstanceRegistry.java:266] - Registered instance CONSUMER-SERVICE/consumer-service:127.0.0.1:53050 with status UP (replication=false)
Discovery:53000 2022-06-29 00:33:37,683 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-06-29 00:33:37,955 INFO [http-nio-53000-exec-7][AbstractInstanceRegistry.java:266] - Registered instance CONSUMER-SERVICE/consumer-service:127.0.0.1:53050 with status UP (replication=true)
Discovery:53000 2022-06-29 00:33:41,671 INFO [http-nio-53000-exec-6][AbstractInstanceRegistry.java:266] - Registered instance UAA-SERVICE/uaa-service:127.0.0.1:53020 with status UP (replication=false)
Discovery:53000 2022-06-29 00:33:42,191 INFO [http-nio-53000-exec-9][AbstractInstanceRegistry.java:266] - Registered instance UAA-SERVICE/uaa-service:127.0.0.1:53020 with status UP (replication=true)
Discovery:53000 2022-06-29 00:33:45,741 INFO [http-nio-53000-exec-3][AbstractInstanceRegistry.java:266] - Registered instance TRANSACTION-SERVICE/transaction-service:192.168.2.167:53060 with status UP (replication=false)
Discovery:53000 2022-06-29 00:33:46,267 INFO [http-nio-53000-exec-4][AbstractInstanceRegistry.java:266] - Registered instance TRANSACTION-SERVICE/transaction-service:192.168.2.167:53060 with status UP (replication=true)
Discovery:53000 2022-06-29 00:33:47,696 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-06-29 00:33:57,699 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-06-29 00:34:07,711 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-06-29 00:34:17,719 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-06-29 00:34:27,733 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-06-29 00:34:37,733 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 0ms
Discovery:53000 2022-06-29 00:34:47,747 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-06-29 00:34:57,760 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 12ms
Discovery:53000 2022-06-29 00:35:07,768 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-06-29 00:35:17,784 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 15ms
Discovery:53000 2022-06-29 00:35:27,798 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-06-29 00:35:37,799 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-06-29 00:35:47,808 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-06-29 00:35:57,818 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-06-29 00:36:07,821 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-06-29 00:36:17,834 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-06-29 00:36:27,847 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 12ms
Discovery:53000 2022-06-29 00:36:37,862 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 15ms
Discovery:53000 2022-06-29 00:36:47,874 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 12ms
Discovery:53000 2022-06-29 00:36:57,883 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-06-29 00:37:07,891 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-06-29 00:37:17,894 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-06-29 00:37:27,895 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-06-29 00:37:37,908 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 12ms
Discovery:53000 2022-06-29 00:37:47,909 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-06-29 00:37:57,915 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 5ms
Discovery:53000 2022-06-29 00:38:07,930 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-06-29 00:38:17,939 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-06-29 00:38:27,954 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 15ms
Discovery:53000 2022-06-29 00:38:37,964 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-06-29 00:38:47,974 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-06-29 00:38:57,986 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-06-29 00:39:07,999 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-06-29 00:39:18,011 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-06-29 00:39:28,026 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 15ms
Discovery:53000 2022-06-29 00:39:38,034 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-06-29 00:39:48,048 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-06-29 00:39:58,056 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-06-29 00:40:08,058 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-06-29 00:40:14,575 INFO [http-nio-53000-exec-9][AbstractInstanceRegistry.java:266] - Registered instance CONTENT-SEARCH-SERVICE/content-search-service:192.168.2.167:53090 with status UP (replication=false)
Discovery:53000 2022-06-29 00:40:15,102 INFO [http-nio-53000-exec-10][AbstractInstanceRegistry.java:266] - Registered instance CONTENT-SEARCH-SERVICE/content-search-service:192.168.2.167:53090 with status UP (replication=true)
Discovery:53000 2022-06-29 00:40:18,064 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 6ms
Discovery:53000 2022-06-29 00:40:28,077 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-06-29 00:40:38,089 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-06-29 00:40:48,097 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-06-29 00:40:58,101 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 4ms
Discovery:53000 2022-06-29 00:41:08,112 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-06-29 00:41:18,126 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-06-29 00:41:28,131 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 4ms
Discovery:53000 2022-06-29 00:41:38,136 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 6ms
Discovery:53000 2022-06-29 00:41:48,144 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-06-29 00:41:58,151 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-06-29 00:42:08,160 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-06-29 00:42:18,163 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-06-29 00:42:28,175 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-06-29 00:42:38,188 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-06-29 00:42:48,199 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-06-29 00:42:58,214 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-06-29 00:43:08,214 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 0ms
Discovery:53000 2022-06-29 00:43:18,230 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 15ms
Discovery:53000 2022-06-29 00:43:28,240 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-06-29 00:43:38,249 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-06-29 00:43:48,253 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-06-29 00:43:58,264 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-06-29 00:44:08,267 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-06-29 00:44:18,277 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-06-29 00:44:28,288 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-06-29 00:44:38,296 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-06-29 00:44:48,296 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 0ms
Discovery:53000 2022-06-29 00:44:58,299 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-06-29 00:45:08,303 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 4ms
Discovery:53000 2022-06-29 00:45:18,307 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-06-29 00:45:28,313 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 5ms
Discovery:53000 2022-06-29 00:45:38,316 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-06-29 00:45:48,321 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 4ms
Discovery:53000 2022-06-29 00:45:58,335 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-06-29 00:46:08,346 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-06-29 00:46:18,355 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-06-29 00:46:28,366 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-06-29 00:46:38,367 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 0ms
Discovery:53000 2022-06-29 00:46:48,374 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 6ms
Discovery:53000 2022-06-29 00:46:58,384 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-06-29 00:47:08,385 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-06-29 00:47:18,389 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-06-29 00:47:28,394 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 5ms
Discovery:53000 2022-06-29 00:47:38,396 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-06-29 00:47:47,185 INFO [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater][PeerAwareInstanceRegistryImpl.java:539] - Current renewal threshold is : 0
Discovery:53000 2022-06-29 00:47:48,401 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 4ms
Discovery:53000 2022-06-29 00:47:58,405 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 4ms
Discovery:53000 2022-06-29 00:48:08,414 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-06-29 00:48:18,427 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-06-29 00:48:28,436 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-06-29 00:48:38,451 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 15ms
Discovery:53000 2022-06-29 00:48:48,456 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 5ms
Discovery:53000 2022-06-29 00:48:58,462 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 5ms
Discovery:53000 2022-06-29 00:49:08,473 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-06-29 00:49:18,484 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-06-29 00:49:28,498 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-06-29 00:49:38,511 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-06-29 00:49:48,526 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
