Discovery:53000 2022-07-06 22:34:36,983 INFO [main][SpringApplication.java:675] - No active profile set, falling back to default profiles: default
Discovery:53000 2022-07-06 22:34:42,578 WARN [main][EndpointId.java:135] - Endpoint ID 'service-registry' contains invalid characters, please migrate to a valid format.
Discovery:53000 2022-07-06 22:34:43,925 INFO [main][GenericScope.java:294] - BeanFactory id=33c68227-122c-36dd-8028-a36de4f592a4
Discovery:53000 2022-07-06 22:35:17,942 INFO [main][DiscoveryJerseyProvider.java:81] - Using XML decoding codec XStreamXml
Discovery:53000 2022-07-06 22:35:18,389 INFO [main][PeerEurekaNodes.java:110] - Replica node URL:  http://localhost:53000/eureka/
Discovery:53000 2022-07-06 22:35:18,418 INFO [main][AbstractInstanceRegistry.java:151] - Finished initializing remote region registries. All known remote regions: []
Discovery:53000 2022-07-06 22:35:18,421 INFO [main][DefaultEurekaServerContext.java:70] - Initialized
Discovery:53000 2022-07-06 22:35:18,450 INFO [main][EndpointLinksResolver.java:59] - Exposing 2 endpoint(s) beneath base path '/actuator'
Discovery:53000 2022-07-06 22:35:18,817 INFO [main][EurekaServiceRegistry.java:42] - Registering application HNRADIO-DISCOVERY with eureka with status UP
Discovery:53000 2022-07-06 22:35:18,844 INFO [Thread-103][EurekaServerBootstrap.java:109] - Setting the eureka configuration..
Discovery:53000 2022-07-06 22:35:18,846 INFO [Thread-103][EurekaServerBootstrap.java:114] - Eureka data center value eureka.datacenter is not set, defaulting to default
Discovery:53000 2022-07-06 22:35:18,847 INFO [Thread-103][EurekaServerBootstrap.java:128] - Eureka environment value eureka.environment is not set, defaulting to test
Discovery:53000 2022-07-06 22:35:18,883 INFO [main][DirectJDKLog.java:173] - Starting ProtocolHandler ["http-nio-53000"]
Discovery:53000 2022-07-06 22:35:18,929 INFO [Thread-103][EurekaServerBootstrap.java:184] - isAws returned false
Discovery:53000 2022-07-06 22:35:18,931 INFO [Thread-103][EurekaServerBootstrap.java:152] - Initialized server context
Discovery:53000 2022-07-06 22:35:18,932 INFO [Thread-103][PeerAwareInstanceRegistryImpl.java:241] - Got 1 instances from neighboring DS node
Discovery:53000 2022-07-06 22:35:18,933 INFO [Thread-103][PeerAwareInstanceRegistryImpl.java:242] - Renew threshold is: 1
Discovery:53000 2022-07-06 22:35:18,934 INFO [Thread-103][PeerAwareInstanceRegistryImpl.java:253] - Changing status to UP
Discovery:53000 2022-07-06 22:35:18,952 INFO [Thread-103][EurekaServerInitializerConfiguration.java:72] - Started Eureka Server
Discovery:53000 2022-07-06 22:35:19,025 INFO [main][TomcatWebServer.java:204] - Tomcat started on port(s): 53000 (http) with context path ''
Discovery:53000 2022-07-06 22:35:19,037 INFO [main][EurekaAutoServiceRegistration.java:141] - Updating port to 53000
Discovery:53000 2022-07-06 22:35:19,051 INFO [main][StartupInfoLogger.java:59] - Started DiscoveryServer in 58.589 seconds (JVM running for 64.468)
Discovery:53000 2022-07-06 22:35:24,133 INFO [RMI TCP Connection(5)-172.18.224.1][DirectJDKLog.java:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
Discovery:53000 2022-07-06 22:35:24,134 INFO [RMI TCP Connection(5)-172.18.224.1][FrameworkServlet.java:524] - Initializing Servlet 'dispatcherServlet'
Discovery:53000 2022-07-06 22:35:24,159 INFO [RMI TCP Connection(5)-172.18.224.1][FrameworkServlet.java:546] - Completed initialization in 24 ms
Discovery:53000 2022-07-06 22:35:28,947 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 0ms
Discovery:53000 2022-07-06 22:35:38,976 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 30ms
Discovery:53000 2022-07-06 22:35:48,980 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-07-06 22:35:51,713 INFO [http-nio-53000-exec-2][AbstractInstanceRegistry.java:266] - Registered instance GATEWAY-SERVER/gateway-server:127.0.0.1:53010 with status UP (replication=false)
Discovery:53000 2022-07-06 22:35:52,502 INFO [http-nio-53000-exec-3][AbstractInstanceRegistry.java:266] - Registered instance GATEWAY-SERVER/gateway-server:127.0.0.1:53010 with status UP (replication=true)
Discovery:53000 2022-07-06 22:35:58,987 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-07-06 22:36:08,950 INFO [http-nio-53000-exec-7][AbstractInstanceRegistry.java:266] - Registered instance UAA-SERVICE/uaa-service:127.0.0.1:53020 with status UP (replication=false)
Discovery:53000 2022-07-06 22:36:08,995 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-07-06 22:36:09,477 INFO [http-nio-53000-exec-10][AbstractInstanceRegistry.java:266] - Registered instance UAA-SERVICE/uaa-service:127.0.0.1:53020 with status UP (replication=true)
Discovery:53000 2022-07-06 22:36:11,799 INFO [http-nio-53000-exec-5][AbstractInstanceRegistry.java:266] - Registered instance ACCOUNT-SERVICE/account-service:127.0.0.1:53030 with status UP (replication=false)
Discovery:53000 2022-07-06 22:36:12,334 INFO [http-nio-53000-exec-4][AbstractInstanceRegistry.java:266] - Registered instance ACCOUNT-SERVICE/account-service:127.0.0.1:53030 with status UP (replication=true)
Discovery:53000 2022-07-06 22:36:19,010 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-07-06 22:36:29,016 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 6ms
Discovery:53000 2022-07-06 22:36:39,030 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-07-06 22:36:40,692 INFO [http-nio-53000-exec-8][AbstractInstanceRegistry.java:266] - Registered instance DEPOSITORY-AGENT-SERVICE/depository-agent-service:192.168.1.4:53070 with status UP (replication=false)
Discovery:53000 2022-07-06 22:36:41,223 INFO [http-nio-53000-exec-5][AbstractInstanceRegistry.java:266] - Registered instance DEPOSITORY-AGENT-SERVICE/depository-agent-service:192.168.1.4:53070 with status UP (replication=true)
Discovery:53000 2022-07-06 22:36:49,041 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-07-06 22:36:59,051 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-07-06 22:37:07,553 INFO [http-nio-53000-exec-10][AbstractInstanceRegistry.java:266] - Registered instance TRANSACTION-SERVICE/transaction-service:192.168.1.4:53060 with status UP (replication=false)
Discovery:53000 2022-07-06 22:37:08,084 INFO [http-nio-53000-exec-8][AbstractInstanceRegistry.java:266] - Registered instance TRANSACTION-SERVICE/transaction-service:192.168.1.4:53060 with status UP (replication=true)
Discovery:53000 2022-07-06 22:37:09,059 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-07-06 22:37:19,066 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 6ms
Discovery:53000 2022-07-06 22:37:29,081 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-07-06 22:37:39,095 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-07-06 22:37:49,104 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-07-06 22:37:59,107 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-07-06 22:38:09,113 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 6ms
Discovery:53000 2022-07-06 22:38:19,119 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 5ms
Discovery:53000 2022-07-06 22:38:29,131 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-07-06 22:38:39,133 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-07-06 22:38:49,136 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-07-06 22:38:59,146 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-07-06 22:39:09,159 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-07-06 22:39:19,161 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-07-06 22:39:29,163 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-07-06 22:39:39,172 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-07-06 22:39:49,182 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-07-06 22:39:59,194 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 12ms
Discovery:53000 2022-07-06 22:40:09,207 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 12ms
Discovery:53000 2022-07-06 22:40:19,220 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 12ms
Discovery:53000 2022-07-06 22:40:29,221 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-07-06 22:40:39,225 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-07-06 22:40:49,226 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 0ms
Discovery:53000 2022-07-06 22:40:59,226 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 0ms
Discovery:53000 2022-07-06 22:41:09,229 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-07-06 22:41:19,244 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-07-06 22:41:29,254 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-07-06 22:41:39,264 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-07-06 22:41:49,272 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-07-06 22:41:59,281 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-07-06 22:42:09,283 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-07-06 22:42:19,288 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 4ms
Discovery:53000 2022-07-06 22:42:29,300 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 12ms
Discovery:53000 2022-07-06 22:42:39,303 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-07-06 22:42:49,303 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 0ms
Discovery:53000 2022-07-06 22:42:59,312 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-07-06 22:43:09,316 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-07-06 22:43:19,323 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-07-06 22:43:29,323 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 0ms
Discovery:53000 2022-07-06 22:43:39,326 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-07-06 22:43:49,338 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-07-06 22:43:59,345 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-07-06 22:44:09,354 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-07-06 22:44:19,361 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-07-06 22:44:29,370 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-07-06 22:44:39,382 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-07-06 22:44:49,382 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 0ms
Discovery:53000 2022-07-06 22:44:59,391 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-07-06 22:45:09,405 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-07-06 22:45:19,407 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-07-06 22:45:29,417 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-07-06 22:45:39,432 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-07-06 22:45:49,442 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-07-06 22:45:59,445 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-07-06 22:46:09,453 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-07-06 22:46:19,466 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
Discovery:53000 2022-07-06 22:46:29,469 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-07-06 22:46:39,474 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 5ms
Discovery:53000 2022-07-06 22:46:49,486 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-07-06 22:46:59,492 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 5ms
Discovery:53000 2022-07-06 22:47:09,498 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 6ms
Discovery:53000 2022-07-06 22:47:19,513 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-07-06 22:47:29,520 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 6ms
Discovery:53000 2022-07-06 22:47:39,530 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-07-06 22:47:49,536 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 6ms
Discovery:53000 2022-07-06 22:47:59,541 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 5ms
Discovery:53000 2022-07-06 22:48:09,553 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-07-06 22:48:19,568 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 15ms
Discovery:53000 2022-07-06 22:48:29,571 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-07-06 22:48:39,578 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 6ms
Discovery:53000 2022-07-06 22:48:49,584 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 6ms
Discovery:53000 2022-07-06 22:48:59,589 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 4ms
Discovery:53000 2022-07-06 22:49:09,593 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-07-06 22:49:19,595 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-07-06 22:49:29,596 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-07-06 22:49:39,604 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 7ms
Discovery:53000 2022-07-06 22:49:49,616 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-07-06 22:49:59,625 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-07-06 22:50:09,640 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 14ms
Discovery:53000 2022-07-06 22:50:18,418 INFO [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater][PeerAwareInstanceRegistryImpl.java:539] - Current renewal threshold is : 0
Discovery:53000 2022-07-06 22:50:19,648 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 8ms
Discovery:53000 2022-07-06 22:50:29,649 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-07-06 22:50:39,661 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 11ms
Discovery:53000 2022-07-06 22:50:49,667 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 5ms
Discovery:53000 2022-07-06 22:50:59,678 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 10ms
Discovery:53000 2022-07-06 22:51:09,687 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 9ms
Discovery:53000 2022-07-06 22:51:19,690 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-07-06 22:51:29,692 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 2ms
Discovery:53000 2022-07-06 22:51:39,693 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-07-06 22:51:49,694 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 0ms
Discovery:53000 2022-07-06 22:51:59,697 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 3ms
Discovery:53000 2022-07-06 22:52:09,698 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 1ms
Discovery:53000 2022-07-06 22:52:19,704 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 5ms
Discovery:53000 2022-07-06 22:52:29,710 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 5ms
Discovery:53000 2022-07-06 22:52:39,722 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 12ms
Discovery:53000 2022-07-06 22:52:49,735 INFO [Eureka-EvictionTimer][AbstractInstanceRegistry.java:1250] - Running the evict task with compensationTime 13ms
